row,col,x,y,z
31,27,30.265,60.695,107.91
31,28,30.275,60.695,108.697
31,29,30.285,60.695,109.427
31,30,30.295,60.695,109.952
31,31,30.305,60.695,110.166
31,32,30.315,60.695,110.024
31,33,30.325,60.695,109.556
31,34,30.335,60.695,108.857
31,35,30.345,60.695,108.069
31,36,30.355,60.695,107.351
31,37,30.365,60.695,106.851
31,38,30.375,60.695,106.669
31,39,30.385,60.695,106.842
31,40,30.395,60.695,107.335
31,41,30.405,60.695,108.049
31,42,30.415,60.695,108.838
31,43,30.425,60.695,109.542
31,44,30.435,60.695,110.017
31,45,30.445,60.695,110.169
31,46,30.455,60.695,109.965
31,47,30.465,60.695,109.448
31,48,30.475,60.695,108.722
31,49,30.485,60.695,107.934
31,50,30.495,60.695,107.246
31,51,30.505,60.695,106.796
31,52,30.515,60.695,106.676
31,53,30.525,60.695,106.911
31,54,30.535,60.695,107.452
31,55,30.545,60.695,108.19
31,56,30.555,60.695,108.975
31,57,30.565,60.695,109.648
31,58,30.575,60.695,110.072
31,59,30.585,60.695,110.161
31,60,30.595,60.695,109.897
31,61,30.605,60.695,109.333
31,62,30.615,60.695,108.585
31,63,30.625,60.695,107.803
31,64,30.635,60.695,107.148
31,65,30.645,60.695,106.752
31,66,30.655,60.695,106.695
31,67,30.665,60.695,106.989
31,68,30.675,60.695,107.575
31,69,30.685,60.695,108.333
31,70,30.695,60.695,109.11
31,71,30.705,60.695,109.747
31,72,30.715,60.695,110.116
31,73,30.725,60.695,110.142
31,74,30.735,60.695,109.819
31,75,30.745,60.695,109.213
31,76,30.755,60.695,108.447
31,77,30.765,60.695,107.676
31,78,30.775,60.695,107.058
31,79,30.785,60.695,106.718
31,80,30.795,60.695,106.725
31,81,30.805,60.695,107.077
31,82,30.815,60.695,107.703
31,83,30.825,60.695,108.476
31,84,30.835,60.695,109.239
31,85,30.845,60.695,109.838
31,86,30.855,60.695,110.149
31,87,30.865,60.695,110.112
31,88,30.875,60.695,109.732
31,89,30.885,60.695,109.087
31,90,30.895,60.695,108.308
31,91,30.905,60.695,107.554
31,92,30.915,60.695,106.978
31,93,30.925,60.695,106.695
31,94,30.935,60.695,106.765
31,95,30.945,60.695,107.173
31,96,30.955,60.695,107.836
31,97,30.965,60.695,108.619
31,98,30.975,60.695,109.364
31,99,30.985,60.695,109.919
31,100,30.995,60.695,110.171
32,1,30.005,60.685,109.44
32,2,30.015,60.685,110.053
32,3,30.025,60.685,110.385
32,4,30.035,60.685,110.369
32,5,30.045,60.685,110.009
32,6,30.055,60.685,109.377
32,7,30.065,60.685,108.602
32,8,30.075,60.685,107.842
32,9,30.085,60.685,107.25
32,10,30.095,60.685,106.948
32,11,30.105,60.685,106.995
32,12,30.115,60.685,107.384
32,13,30.125,60.685,108.034
32,14,30.135,60.685,108.815
32,15,30.145,60.685,109.566
32,16,30.155,60.685,110.137
32,17,30.165,60.685,110.411
32,18,30.175,60.685,110.332
32,19,30.185,60.685,109.916
32,20,30.195,60.685,109.249
32,21,30.205,60.685,108.465
32,22,30.215,60.685,107.723
32,23,30.225,60.685,107.176
32,24,30.235,60.685,106.932
32,25,30.245,60.685,107.043
32,26,30.255,60.685,107.486
32,27,30.265,60.685,108.17
32,28,30.275,60.685,108.957
32,29,30.285,60.685,109.687
32,30,30.295,60.685,110.212
32,31,30.305,60.685,110.425
32,32,30.315,60.685,110.283
32,33,30.325,60.685,109.816
32,34,30.335,60.685,109.116
32,35,30.345,60.685,108.328
32,36,30.355,60.685,107.611
32,37,30.365,60.685,107.111
32,38,30.375,60.685,106.928
32,39,30.385,60.685,107.102
32,40,30.395,60.685,107.595
32,41,30.405,60.685,108.309
32,42,30.415,60.685,109.097
32,43,30.425,60.685,109.801
32,44,30.435,60.685,110.277
32,45,30.445,60.685,110.429
32,46,30.455,60.685,110.225
32,47,30.465,60.685,109.708
32,48,30.475,60.685,108.981
32,49,30.485,60.685,108.194
32,50,30.495,60.685,107.506
32,51,30.505,60.685,107.056
32,52,30.515,60.685,106.936
32,53,30.525,60.685,107.17
32,54,30.535,60.685,107.712
32,55,30.545,60.685,108.45
32,56,30.555,60.685,109.235
32,57,30.565,60.685,109.908
32,58,30.575,60.685,110.332
32,59,30.585,60.685,110.421
32,60,30.595,60.685,110.156
32,61,30.605,60.685,109.593
32,62,30.615,60.685,108.844
32,63,30.625,60.685,108.063
32,64,30.635,60.685,107.408
32,65,30.645,60.685,107.011
32,66,30.655,60.685,106.954
32,67,30.665,60.685,107.249
32,68,30.675,60.685,107.834
32,69,30.685,60.685,108.593
32,70,30.695,60.685,109.369
32,71,30.705,60.685,110.007
32,72,30.715,60.685,110.376
32,73,30.725,60.685,110.401
32,74,30.735,60.685,110.078
32,75,30.745,60.685,109.472
32,76,30.755,60.685,108.706
32,77,30.765,60.685,107.936
32,78,30.775,60.685,107.318
32,79,30.785,60.685,106.978
32,80,30.795,60.685,106.984
32,81,30.805,60.685,107.336
32,82,30.815,60.685,107.963
32,83,30.825,60.685,108.736
32,84,30.835,60.685,109.499
32,85,30.845,60.685,110.097
32,86,30.855,60.685,110.409
32,87,30.865,60.685,110.371
32,88,30.875,60.685,109.991
32,89,30.885,60.685,109.347
32,90,30.895,60.685,108.568
32,91,30.905,60.685,107.814
32,92,30.915,60.685,107.237
32,93,30.925,60.685,106.955
32,94,30.935,60.685,107.025
32,95,30.945,60.685,107.433
32,96,30.955,60.685,108.095
32,97,30.965,60.685,108.879
32,98,30.975,60.685,109.623
32,99,30.985,60.685,110.178
32,100,30.995,60.685,110.431
33,1,30.005,60.675,109.608
33,2,30.015,60.675,110.22
33,3,30.025,60.675,110.552
33,4,30.035,60.675,110.536
33,5,30.045,60.675,110.176
33,6,30.055,60.675,109.545
33,7,30.065,60.675,108.77
33,8,30.075,60.675,108.01
33,9,30.085,60.675,107.418
33,10,30.095,60.675,107.115
33,11,30.105,60.675,107.163
33,12,30.115,60.675,107.551
33,13,30.125,60.675,108.202
33,14,30.135,60.675,108.982
33,15,30.145,60.675,109.734
33,16,30.155,60.675,110.305
33,17,30.165,60.675,110.578
33,18,30.175,60.675,110.499
33,19,30.185,60.675,110.084
33,20,30.195,60.675,109.416
33,21,30.205,60.675,108.632
33,22,30.215,60.675,107.891
33,23,30.225,60.675,107.343
33,24,30.235,60.675,107.1
33,25,30.245,60.675,107.211
33,26,30.255,60.675,107.653
33,27,30.265,60.675,108.337
33,28,30.275,60.675,109.124
33,29,30.285,60.675,109.855
33,30,30.295,60.675,110.38
33,31,30.305,60.675,110.593
33,32,30.315,60.675,110.451
33,33,30.325,60.675,109.983
33,34,30.335,60.675,109.284
33,35,30.345,60.675,108.496
33,36,30.355,60.675,107.779
33,37,30.365,60.675,107.278
33,38,30.375,60.675,107.096
33,39,30.385,60.675,107.269
33,40,30.395,60.675,107.763
33,41,30.405,60.675,108.476
33,42,30.415,60.675,109.265
33,43,30.425,60.675,109.969
33,44,30.435,60.675,110.445
33,45,30.445,60.675,110.596
33,46,30.455,60.675,110.392
33,47,30.465,60.675,109.875
33,48,30.475,60.675,109.149
33,49,30.485,60.675,108.362
33,50,30.495,60.675,107.673
33,51,30.505,60.675,107.223
33,52,30.515,60.675,107.103
33,53,30.525,60.675,107.338
33,54,30.535,60.675,107.879
33,55,30.545,60.675,108.617
33,56,30.555,60.675,109.403
33,57,30.565,60.675,110.075
33,58,30.575,60.675,110.499
33,59,30.585,60.675,110.588
33,60,30.595,60.675,110.324
33,61,30.605,60.675,109.76
33,62,30.615,60.675,109.012
33,63,30.625,60.675,108.231
33,64,30.635,60.675,107.575
33,65,30.645,60.675,107.179
33,66,30.655,60.675,107.122
33,67,30.665,60.675,107.416
33,68,30.675,60.675,108.002
33,69,30.685,60.675,108.76
33,70,30.695,60.675,109.537
33,71,30.705,60.675,110.174
33,72,30.715,60.675,110.543
33,73,30.725,60.675,110.569
33,74,30.735,60.675,110.246
33,75,30.745,60.675,109.64
33,76,30.755,60.675,108.874
33,77,30.765,60.675,108.104
33,78,30.775,60.675,107.485
33,79,30.785,60.675,107.145
33,80,30.795,60.675,107.152
33,81,30.805,60.675,107.504
33,82,30.815,60.675,108.13
33,83,30.825,60.675,108.903
33,84,30.835,60.675,109.666
33,85,30.845,60.675,110.265
33,86,30.855,60.675,110.577
33,87,30.865,60.675,110.539
33,88,30.875,60.675,110.159
33,89,30.885,60.675,109.514
33,90,30.895,60.675,108.736
33,91,30.905,60.675,107.981
33,92,30.915,60.675,107.405
33,93,30.925,60.675,107.123
33,94,30.935,60.675,107.192
33,95,30.945,60.675,107.6
33,96,30.955,60.675,108.263
33,97,30.965,60.675,109.046
33,98,30.975,60.675,109.791
33,99,30.985,60.675,110.346
33,100,30.995,60.675,110.599
34,1,30.005,60.665,109.66
34,2,30.015,60.665,110.273
34,3,30.025,60.665,110.605
34,4,30.035,60.665,110.589
34,5,30.045,60.665,110.229
34,6,30.055,60.665,109.597
34,7,30.065,60.665,108.823
34,8,30.075,60.665,108.062
34,9,30.085,60.665,107.47
34,10,30.095,60.665,107.168
34,11,30.105,60.665,107.215
34,12,30.115,60.665,107.604
34,13,30.125,60.665,108.254
34,14,30.135,60.665,109.035
34,15,30.145,60.665,109.787
34,16,30.155,60.665,110.357
34,17,30.165,60.665,110.631
34,18,30.175,60.665,110.552
34,19,30.185,60.665,110.136
34,20,30.195,60.665,109.469
34,21,30.205,60.665,108.685
34,22,30.215,60.665,107.944
34,23,30.225,60.665,107.396
34,24,30.235,60.665,107.152
34,25,30.245,60.665,107.263
34,26,30.255,60.665,107.706
34,27,30.265,60.665,108.39
34,28,30.275,60.665,109.177
34,29,30.285,60.665,109.907
34,30,30.295,60.665,110.432
34,31,30.305,60.665,110.645
34,32,30.315,60.665,110.504
34,33,30.325,60.665,110.036
34,34,30.335,60.665,109.336
34,35,30.345,60.665,108.548
34,36,30.355,60.665,107.831
34,37,30.365,60.665,107.331
34,38,30.375,60.665,107.148
34,39,30.385,60.665,107.322
34,40,30.395,60.665,107.815
34,41,30.405,60.665,108.529
34,42,30.415,60.665,109.317
34,43,30.425,60.665,110.021
34,44,30.435,60.665,110.497
34,45,30.445,60.665,110.649
34,46,30.455,60.665,110.445
34,47,30.465,60.665,109.928
34,48,30.475,60.665,109.201
34,49,30.485,60.665,108.414
34,50,30.495,60.665,107.726
34,51,30.505,60.665,107.276
34,52,30.515,60.665,107.156
34,53,30.525,60.665,107.39
34,54,30.535,60.665,107.932
34,55,30.545,60.665,108.67
34,56,30.555,60.665,109.455
34,57,30.565,60.665,110.128
34,58,30.575,60.665,110.552
34,59,30.585,60.665,110.641
34,60,30.595,60.665,110.377
34,61,30.605,60.665,109.813
34,62,30.615,60.665,109.064
34,63,30.625,60.665,108.283
34,64,30.635,60.665,107.628
34,65,30.645,60.665,107.231
34,66,30.655,60.665,107.174
34,67,30.665,60.665,107.469
34,68,30.675,60.665,108.054
34,69,30.685,60.665,108.813
34,70,30.695,60.665,109.589
34,71,30.705,60.665,110.227
34,72,30.715,60.665,110.596
34,73,30.725,60.665,110.622
34,74,30.735,60.665,110.298
34,75,30.745,60.665,109.692
34,76,30.755,60.665,108.926
34,77,30.765,60.665,108.156
34,78,30.775,60.665,107.538
34,79,30.785,60.665,107.198
34,80,30.795,60.665,107.204
34,81,30.805,60.665,107.556
34,82,30.815,60.665,108.183
34,83,30.825,60.665,108.956
34,84,30.835,60.665,109.719
34,85,30.845,60.665,110.317
34,86,30.855,60.665,110.629
34,87,30.865,60.665,110.591
34,88,30.875,60.665,110.211
34,89,30.885,60.665,109.567
34,90,30.895,60.665,108.788
34,91,30.905,60.665,108.034
34,92,30.915,60.665,107.457
34,93,30.925,60.665,107.175
34,94,30.935,60.665,107.245
34,95,30.945,60.665,107.653
34,96,30.955,60.665,108.316
34,97,30.965,60.665,109.099
34,98,30.975,60.665,109.844
34,99,30.985,60.665,110.399
34,100,30.995,60.665,110.651
35,1,30.005,60.655,109.591
35,2,30.015,60.655,110.203
35,3,30.025,60.655,110.535
35,4,30.035,60.655,110.52
35,5,30.045,60.655,110.159
35,6,30.055,60.655,109.528
35,7,30.065,60.655,108.753
35,8,30.075,60.655,107.993
35,9,30.085,60.655,107.401
35,10,30.095,60.655,107.098
35,11,30.105,60.655,107.146
35,12,30.115,60.655,107.535
35,13,30.125,60.655,108.185
35,14,30.135,60.655,108.965
35,15,30.145,60.655,109.717
35,16,30.155,60.655,110.288
35,17,30.165,60.655,110.561
35,18,30.175,60.655,110.482
35,19,30.185,60.655,110.067
35,20,30.195,60.655,109.399
35,21,30.205,60.655,108.615
35,22,30.215,60.655,107.874
35,23,30.225,60.655,107.326
35,24,30.235,60.655,107.083
35,25,30.245,60.655,107.194
35,26,30.255,60.655,107.636
35,27,30.265,60.655,108.321
35,28,30.275,60.655,109.108
35,29,30.285,60.655,109.838
35,30,30.295,60.655,110.363
35,31,30.305,60.655,110.576
35,32,30.315,60.655,110.434
35,33,30.325,60.655,109.966
35,34,30.335,60.655,109.267
35,35,30.345,60.655,108.479
35,36,30.355,60.655,107.762
35,37,30.365,60.655,107.261
35,38,30.375,60.655,107.079
35,39,30.385,60.655,107.252
35,40,30.395,60.655,107.746
35,41,30.405,60.655,108.459
35,42,30.415,60.655,109.248
35,43,30.425,60.655,109.952
35,44,30.435,60.655,110.428
35,45,30.445,60.655,110.579
35,46,30.455,60.655,110.376
35,47,30.465,60.655,109.858
35,48,30.475,60.655,109.132
35,49,30.485,60.655,108.345
35,50,30.495,60.655,107.656
35,51,30.505,60.655,107.206
35,52,30.515,60.655,107.086
35,53,30.525,60.655,107.321
35,54,30.535,60.655,107.862
35,55,30.545,60.655,108.6
35,56,30.555,60.655,109.386
35,57,30.565,60.655,110.059
35,58,30.575,60.655,110.483
35,59,30.585,60.655,110.571
35,60,30.595,60.655,110.307
35,61,30.605,60.655,109.743
35,62,30.615,60.655,108.995
35,63,30.625,60.655,108.214
35,64,30.635,60.655,107.558
35,65,30.645,60.655,107.162
35,66,30.655,60.655,107.105
35,67,30.665,60.655,107.399
35,68,30.675,60.655,107.985
35,69,30.685,60.655,108.743
35,70,30.695,60.655,109.52
35,71,30.705,60.655,110.158
35,72,30.715,60.655,110.527
35,73,30.725,60.655,110.552
35,74,30.735,60.655,110.229
35,75,30.745,60.655,109.623
35,76,30.755,60.655,108.857
35,77,30.765,60.655,108.087
35,78,30.775,60.655,107.469
35,79,30.785,60.655,107.128
35,80,30.795,60.655,107.135
35,81,30.805,60.655,107.487
35,82,30.815,60.655,108.113
35,83,30.825,60.655,108.886
35,84,30.835,60.655,109.65
35,85,30.845,60.655,110.248
35,86,30.855,60.655,110.56
35,87,30.865,60.655,110.522
35,88,30.875,60.655,110.142
35,89,30.885,60.655,109.497
35,90,30.895,60.655,108.719
35,91,30.905,60.655,107.965
35,92,30.915,60.655,107.388
35,93,30.925,60.655,107.106
35,94,30.935,60.655,107.176
35,95,30.945,60.655,107.583
35,96,30.955,60.655,108.246
35,97,30.965,60.655,109.029
35,98,30.975,60.655,109.774
35,99,30.985,60.655,110.329
35,100,30.995,60.655,110.582
36,1,30.005,60.645,109.409
36,2,30.015,60.645,110.021
36,3,30.025,60.645,110.353
36,4,30.035,60.645,110.338
36,5,30.045,60.645,109.977
36,6,30.055,60.645,109.346
36,7,30.065,60.645,108.571
36,8,30.075,60.645,107.811
36,9,30.085,60.645,107.219
36,10,30.095,60.645,106.916
36,11,30.105,60.645,106.964
36,12,30.115,60.645,107.353
36,13,30.125,60.645,108.003
36,14,30.135,60.645,108.783
36,15,30.145,60.645,109.535
36,16,30.155,60.645,110.106
36,17,30.165,60.645,110.379
36,18,30.175,60.645,110.3
36,19,30.185,60.645,109.885
36,20,30.195,60.645,109.217
36,21,30.205,60.645,108.433
36,22,30.215,60.645,107.692
36,23,30.225,60.645,107.144
36,24,30.235,60.645,106.901
36,25,30.245,60.645,107.012
36,26,30.255,60.645,107.454
36,27,30.265,60.645,108.139
36,28,30.275,60.645,108.926
36,29,30.285,60.645,109.656
36,30,30.295,60.645,110.181
36,31,30.305,60.645,110.394
36,32,30.315,60.645,110.252
36,33,30.325,60.645,109.784
36,34,30.335,60.645,109.085
36,35,30.345,60.645,108.297
36,36,30.355,60.645,107.58
36,37,30.365,60.645,107.079
36,38,30.375,60.645,106.897
36,39,30.385,60.645,107.07
36,40,30.395,60.645,107.564
36,41,30.405,60.645,108.277
36,42,30.415,60.645,109.066
36,43,30.425,60.645,109.77
36,44,30.435,60.645,110.246
36,45,30.445,60.645,110.397
36,46,30.455,60.645,110.194
36,47,30.465,60.645,109.676
36,48,30.475,60.645,108.95
36,49,30.485,60.645,108.163
36,50,30.495,60.645,107.474
36,51,30.505,60.645,107.024
36,52,30.515,60.645,106.904
36,53,30.525,60.645,107.139
36,54,30.535,60.645,107.68
36,55,30.545,60.645,108.418
36,56,30.555,60.645,109.204
36,57,30.565,60.645,109.877
36,58,30.575,60.645,110.301
36,59,30.585,60.645,110.389
36,60,30.595,60.645,110.125
36,61,30.605,60.645,109.561
36,62,30.615,60.645,108.813
36,63,30.625,60.645,108.032
36,64,30.635,60.645,107.376
36,65,30.645,60.645,106.98
36,66,30.655,60.645,106.923
36,67,30.665,60.645,107.217
36,68,30.675,60.645,107.803
36,69,30.685,60.645,108.561
36,70,30.695,60.645,109.338
36,71,30.705,60.645,109.976
36,72,30.715,60.645,110.345
36,73,30.725,60.645,110.37
36,74,30.735,60.645,110.047
36,75,30.745,60.645,109.441
36,76,30.755,60.645,108.675
36,77,30.765,60.645,107.905
36,78,30.775,60.645,107.287
36,79,30.785,60.645,106.946
36,80,30.795,60.645,106.953
36,81,30.805,60.645,107.305
36,82,30.815,60.645,107.931
36,83,30.825,60.645,108.704
36,84,30.835,60.645,109.468
36,85,30.845,60.645,110.066
36,86,30.855,60.645,110.378
36,87,30.865,60.645,110.34
36,88,30.875,60.645,109.96
36,89,30.885,60.645,109.315
36,90,30.895,60.645,108.537
36,91,30.905,60.645,107.783
36,92,30.915,60.645,107.206
36,93,30.925,60.645,106.924
36,94,30.935,60.645,106.994
36,95,30.945,60.645,107.401
36,96,30.955,60.645,108.064
36,97,30.965,60.645,108.847
36,98,30.975,60.645,109.592
36,99,30.985,60.645,110.147
36,100,30.995,60.645,110.4
37,1,30.005,60.635,109.139
37,2,30.015,60.635,109.751
37,3,30.025,60.635,110.083
37,4,30.035,60.635,110.068
37,5,30.045,60.635,109.707
37,6,30.055,60.635,109.076
37,7,30.065,60.635,108.301
37,8,30.075,60.635,107.541
37,9,30.085,60.635,106.949
37,10,30.095,60.635,106.646
37,11,30.105,60.635,106.694
37,12,30.115,60.635,107.083
37,13,30.125,60.635,107.733
37,14,30.135,60.635,108.513
37,15,30.145,60.635,109.265
37,16,30.155,60.635,109.836
37,17,30.165,60.635,110.109
37,18,30.175,60.635,110.03
37,19,30.185,60.635,109.615
37,20,30.195,60.635,108.947
37,21,30.205,60.635,108.163
37,22,30.215,60.635,107.422
37,23,30.225,60.635,106.874
37,24,30.235,60.635,106.631
37,25,30.245,60.635,106.742
37,26,30.255,60.635,107.184
37,27,30.265,60.635,107.869
37,28,30.275,60.635,108.656
37,29,30.285,60.635,109.386
37,30,30.295,60.635,109.911
37,31,30.305,60.635,110.124
37,32,30.315,60.635,109.982
37,33,30.325,60.635,109.514
37,34,30.335,60.635,108.815
37,35,30.345,60.635,108.027
37,36,30.355,60.635,107.31
37,37,30.365,60.635,106.809
37,38,30.375,60.635,106.627
37,39,30.385,60.635,106.8
37,40,30.395,60.635,107.294
37,41,30.405,60.635,108.007
37,42,30.415,60.635,108.796
37,43,30.425,60.635,109.5
37,44,30.435,60.635,109.976
37,45,30.445,60.635,110.127
37,46,30.455,60.635,109.924
37,47,30.465,60.635,109.406
37,48,30.475,60.635,108.68
37,49,30.485,60.635,107.893
37,50,30.495,60.635,107.204
37,51,30.505,60.635,106.754
37,52,30.515,60.635,106.635
37,53,30.525,60.635,106.869
37,54,30.535,60.635,107.41
37,55,30.545,60.635,108.149
37,56,30.555,60.635,108.934
37,57,30.565,60.635,109.607
37,58,30.575,60.635,110.031
37,59,30.585,60.635,110.119
37,60,30.595,60.635,109.855
37,61,30.605,60.635,109.292
37,62,30.615,60.635,108.543
37,63,30.625,60.635,107.762
37,64,30.635,60.635,107.106
37,65,30.645,60.635,106.71
37,66,30.655,60.635,106.653
37,67,30.665,60.635,106.947
37,68,30.675,60.635,107.533
37,69,30.685,60.635,108.291
37,70,30.695,60.635,109.068
37,71,30.705,60.635,109.706
37,72,30.715,60.635,110.075
37,73,30.725,60.635,110.1
37,74,30.735,60.635,109.777
37,75,30.745,60.635,109.171
37,76,30.755,60.635,108.405
37,77,30.765,60.635,107.635
37,78,30.775,60.635,107.017
37,79,30.785,60.635,106.676
37,80,30.795,60.635,106.683
37,81,30.805,60.635,107.035
37,82,30.815,60.635,107.661
37,83,30.825,60.635,108.435
37,84,30.835,60.635,109.198
37,85,30.845,60.635,109.796
37,86,30.855,60.635,110.108
37,87,30.865,60.635,110.07
37,88,30.875,60.635,109.69
37,89,30.885,60.635,109.045
37,90,30.895,60.635,108.267
37,91,30.905,60.635,107.513
37,92,30.915,60.635,106.936
37,93,30.925,60.635,106.654
37,94,30.935,60.635,106.724
37,95,30.945,60.635,107.131
37,96,30.955,60.635,107.794
37,97,30.965,60.635,108.577
37,98,30.975,60.635,109.322
37,99,30.985,60.635,109.877
37,100,30.995,60.635,110.13
38,1,30.005,60.625,108.818
38,2,30.015,60.625,109.43
38,3,30.025,60.625,109.762
38,4,30.035,60.625,109.747
38,5,30.045,60.625,109.386
38,6,30.055,60.625,108.755
38,7,30.065,60.625,107.98
38,8,30.075,60.625,107.22
38,9,30.085,60.625,106.628
38,10,30.095,60.625,106.325
38,11,30.105,60.625,106.373
38,12,30.115,60.625,106.762
38,13,30.125,60.625,107.412
38,14,30.135,60.625,108.192
38,15,30.145,60.625,108.944
